timestamp,route_name,origin,destination,route_index,distance_km,duration_min,avg_speed_kmh,congestion,hour,weekday
2026-05-28T19:32:41.825211,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,19,3
2026-05-28T19:32:41.825211,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,19,3
2026-05-28T19:32:45.086638,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,19,3
2026-05-28T19:32:45.086638,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,19,3
2026-05-28T19:32:45.086638,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,19,3
2026-05-28T19:32:50.323701,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,19,3
2026-05-28T19:32:50.323701,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,19,3
2026-05-28T19:32:50.323701,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,19,3
2026-05-28T19:32:51.956859,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,19,3
2026-05-28T19:32:51.956859,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,19,3
2026-05-28T19:32:51.956859,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,19,3
2026-05-28T19:32:53.874246,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,19,3
2026-05-28T19:32:53.874246,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,19,3
2026-05-28T19:32:53.874246,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,19,3
2026-05-28T19:32:55.520905,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,19,3
2026-05-28T19:32:55.520905,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,19,3
2026-05-28T19:32:55.520905,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,19,3
2026-05-28T19:32:57.153949,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,19,3
2026-05-28T19:32:57.153949,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,19,3
2026-05-28T19:32:57.153949,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,19,3
2026-05-28T19:33:00.046484,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,19,3
2026-05-28T19:33:00.046484,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,19,3
2026-05-28T19:33:00.046484,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,19,3
2026-05-28T19:37:39.121039,Route_A,"22.5448, 88.3426","22.5726, 88.3639",0,5.74,9.99,34.49,40,19,3
2026-05-28T19:37:39.121039,Route_A,"22.5448, 88.3426","22.5726, 88.3639",1,6.41,10.18,37.76,40,19,3
2026-05-28T19:37:39.121039,Route_A,"22.5448, 88.3426","22.5726, 88.3639",2,6.4,10.31,37.23,40,19,3
2026-05-28T19:37:40.959309,Route_B,"22.5185, 88.3657","22.5726, 88.3639",0,8.81,15.12,34.95,40,19,3
2026-05-28T19:37:40.959309,Route_B,"22.5185, 88.3657","22.5726, 88.3639",1,8.82,15.15,34.92,40,19,3
2026-05-28T19:37:40.959309,Route_B,"22.5185, 88.3657","22.5726, 88.3639",2,8.16,15.22,32.16,40,19,3
2026-05-28T19:37:44.048368,Route_C,"22.5603, 88.3962","22.5778, 88.4289",0,4.84,5.99,48.47,20,19,3
2026-05-28T19:37:44.048368,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,19,3
2026-05-28T19:37:44.048368,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,19,3
2026-05-28T19:37:47.093516,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,19,3
2026-05-28T19:37:47.093516,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,19,3
2026-05-28T19:37:47.093516,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,19,3
2026-05-28T19:37:50.545168,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,19,3
2026-05-28T19:37:50.545168,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,19,3
2026-05-28T19:37:50.545168,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,19,3
2026-05-28T19:37:54.190958,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,19,3
2026-05-28T19:37:54.190958,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,19,3
2026-05-28T19:37:54.190958,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,19,3
2026-05-28T19:37:56.073880,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,19,3
2026-05-28T19:37:56.073880,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,19,3
2026-05-28T19:37:56.073880,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,19,3
2026-05-28T19:37:58.364424,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,19,3
2026-05-28T19:37:58.364424,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,19,3
2026-05-28T19:37:58.364424,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,19,3
2026-05-28T19:38:01.368296,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,19,3
2026-05-28T19:38:01.368296,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,19,3
2026-05-28T19:38:01.368296,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,19,3
2026-05-28T19:38:03.780897,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,19,3
2026-05-28T19:38:03.780897,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,19,3
2026-05-28T19:38:03.780897,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,19,3
2026-05-28T19:42:39.644916,Route_A,"22.5448, 88.3426","22.5726, 88.3639",0,5.74,9.99,34.49,40,19,3
2026-05-28T19:42:39.644916,Route_A,"22.5448, 88.3426","22.5726, 88.3639",1,6.41,10.18,37.76,40,19,3
2026-05-28T19:42:39.644916,Route_A,"22.5448, 88.3426","22.5726, 88.3639",2,6.4,10.31,37.23,40,19,3
2026-05-28T19:42:41.490736,Route_B,"22.5185, 88.3657","22.5726, 88.3639",0,8.81,15.12,34.95,40,19,3
2026-05-28T19:42:41.490736,Route_B,"22.5185, 88.3657","22.5726, 88.3639",1,8.82,15.15,34.92,40,19,3
2026-05-28T19:42:41.490736,Route_B,"22.5185, 88.3657","22.5726, 88.3639",2,8.16,15.22,32.16,40,19,3
2026-05-28T19:42:43.962598,Route_C,"22.5603, 88.3962","22.5778, 88.4289",0,4.84,5.99,48.47,20,19,3
2026-05-28T19:42:43.962598,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,19,3
2026-05-28T19:42:43.962598,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,19,3
2026-05-28T19:42:48.192486,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,19,3
2026-05-28T19:42:48.192486,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,19,3
2026-05-28T19:42:48.192486,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,19,3
2026-05-28T19:42:50.362644,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,19,3
2026-05-28T19:42:50.362644,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,19,3
2026-05-28T19:42:50.362644,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,19,3
2026-05-28T19:42:52.160131,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,19,3
2026-05-28T19:42:52.160131,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,19,3
2026-05-28T19:42:52.160131,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,19,3
2026-05-28T19:42:53.999926,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,19,3
2026-05-28T19:42:53.999926,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,19,3
2026-05-28T19:42:53.999926,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,19,3
2026-05-28T19:42:55.558232,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,19,3
2026-05-28T19:42:55.558232,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,19,3
2026-05-28T19:42:55.558232,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,19,3
2026-05-28T19:42:57.256315,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,19,3
2026-05-28T19:42:57.256315,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,19,3
2026-05-28T19:42:57.256315,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,19,3
2026-05-28T19:43:00.429305,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,19,3
2026-05-28T19:43:00.429305,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,19,3
2026-05-28T19:43:00.429305,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,19,3
2026-05-28T19:47:37.976565,Route_A,"22.5448, 88.3426","22.5726, 88.3639",0,5.74,9.99,34.49,40,19,3
2026-05-28T19:47:37.976565,Route_A,"22.5448, 88.3426","22.5726, 88.3639",1,6.41,10.18,37.76,40,19,3
2026-05-28T19:47:37.976565,Route_A,"22.5448, 88.3426","22.5726, 88.3639",2,6.4,10.31,37.23,40,19,3
2026-05-28T19:47:41.541249,Route_B,"22.5185, 88.3657","22.5726, 88.3639",0,8.81,15.12,34.95,40,19,3
2026-05-28T19:47:41.541249,Route_B,"22.5185, 88.3657","22.5726, 88.3639",1,8.82,15.15,34.92,40,19,3
2026-05-28T19:47:41.541249,Route_B,"22.5185, 88.3657","22.5726, 88.3639",2,8.16,15.22,32.16,40,19,3
2026-05-28T19:47:43.270825,Route_C,"22.5603, 88.3962","22.5778, 88.4289",0,4.84,5.99,48.47,20,19,3
2026-05-28T19:47:43.270825,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,19,3
2026-05-28T19:47:43.270825,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,19,3
2026-05-28T19:47:46.024982,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,19,3
2026-05-28T19:47:46.024982,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,19,3
2026-05-28T19:47:46.024982,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,19,3
2026-05-28T19:47:48.388147,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,19,3
2026-05-28T19:47:48.388147,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,19,3
2026-05-28T19:47:48.388147,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,19,3
2026-05-28T19:47:50.856627,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,19,3
2026-05-28T19:47:50.856627,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,19,3
2026-05-28T19:47:50.856627,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,19,3
2026-05-28T19:47:52.625732,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,19,3
2026-05-28T19:47:52.625732,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,19,3
2026-05-28T19:47:52.625732,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,19,3
2026-05-28T19:47:54.473643,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,19,3
2026-05-28T19:47:54.473643,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,19,3
2026-05-28T19:47:54.473643,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,19,3
2026-05-28T19:47:57.217517,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,19,3
2026-05-28T19:47:57.217517,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,19,3
2026-05-28T19:47:57.217517,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,19,3
2026-05-28T19:47:59.235178,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,19,3
2026-05-28T19:47:59.235178,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,19,3
2026-05-28T19:47:59.235178,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,19,3
2026-05-28T19:52:39.534631,Route_A,"22.5448, 88.3426","22.5726, 88.3639",0,5.74,9.99,34.49,40,19,3
2026-05-28T19:52:39.534631,Route_A,"22.5448, 88.3426","22.5726, 88.3639",1,6.41,10.18,37.76,40,19,3
2026-05-28T19:52:39.534631,Route_A,"22.5448, 88.3426","22.5726, 88.3639",2,6.4,10.31,37.23,40,19,3
2026-05-28T19:52:41.562135,Route_B,"22.5185, 88.3657","22.5726, 88.3639",0,8.81,15.12,34.95,40,19,3
2026-05-28T19:52:41.562135,Route_B,"22.5185, 88.3657","22.5726, 88.3639",1,8.82,15.15,34.92,40,19,3
2026-05-28T19:52:41.562135,Route_B,"22.5185, 88.3657","22.5726, 88.3639",2,8.16,15.22,32.16,40,19,3
2026-05-28T19:52:43.039593,Route_C,"22.5603, 88.3962","22.5778, 88.4289",0,4.84,5.99,48.47,20,19,3
2026-05-28T19:52:43.039593,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,19,3
2026-05-28T19:52:43.039593,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,19,3
2026-05-28T19:52:46.719216,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,19,3
2026-05-28T19:52:46.719216,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,19,3
2026-05-28T19:52:46.719216,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,19,3
2026-05-28T19:52:48.969420,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,19,3
2026-05-28T19:52:48.969420,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,19,3
2026-05-28T19:52:48.969420,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,19,3
2026-05-28T19:52:50.578114,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,19,3
2026-05-28T19:52:50.578114,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,19,3
2026-05-28T19:52:50.578114,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,19,3
2026-05-28T19:52:52.284746,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,19,3
2026-05-28T19:52:52.284746,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,19,3
2026-05-28T19:52:52.284746,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,19,3
2026-05-28T19:52:53.742799,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,19,3
2026-05-28T19:52:53.742799,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,19,3
2026-05-28T19:52:53.742799,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,19,3
2026-05-28T19:52:55.212857,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,19,3
2026-05-28T19:52:55.212857,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,19,3
2026-05-28T19:52:55.212857,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,19,3
2026-05-28T19:52:57.861541,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,19,3
2026-05-28T19:52:57.861541,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,19,3
2026-05-28T19:52:57.861541,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,19,3
2026-05-28T19:57:39.347720,Route_A,"22.5448, 88.3426","22.5726, 88.3639",0,5.74,9.99,34.49,40,19,3
2026-05-28T19:57:39.347720,Route_A,"22.5448, 88.3426","22.5726, 88.3639",1,6.41,10.18,37.76,40,19,3
2026-05-28T19:57:39.347720,Route_A,"22.5448, 88.3426","22.5726, 88.3639",2,6.4,10.31,37.23,40,19,3
2026-05-28T19:57:42.380651,Route_B,"22.5185, 88.3657","22.5726, 88.3639",0,8.81,15.12,34.95,40,19,3
2026-05-28T19:57:42.380651,Route_B,"22.5185, 88.3657","22.5726, 88.3639",1,8.82,15.15,34.92,40,19,3
2026-05-28T19:57:42.380651,Route_B,"22.5185, 88.3657","22.5726, 88.3639",2,8.16,15.22,32.16,40,19,3
2026-05-28T19:57:43.872310,Route_C,"22.5603, 88.3962","22.5778, 88.4289",0,4.84,5.99,48.47,20,19,3
2026-05-28T19:57:43.872310,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,19,3
2026-05-28T19:57:43.872310,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,19,3
2026-05-28T19:57:46.505585,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,19,3
2026-05-28T19:57:46.505585,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,19,3
2026-05-28T19:57:46.505585,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,19,3
2026-05-28T19:57:48.660800,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,19,3
2026-05-28T19:57:48.660800,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,19,3
2026-05-28T19:57:48.660800,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,19,3
2026-05-28T19:57:51.269081,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,19,3
2026-05-28T19:57:51.269081,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,19,3
2026-05-28T19:57:51.269081,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,19,3
2026-05-28T19:57:52.978946,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,19,3
2026-05-28T19:57:52.978946,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,19,3
2026-05-28T19:57:52.978946,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,19,3
2026-05-28T19:57:54.528317,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,19,3
2026-05-28T19:57:54.528317,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,19,3
2026-05-28T19:57:54.528317,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,19,3
2026-05-28T19:57:56.198196,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,19,3
2026-05-28T19:57:56.198196,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,19,3
2026-05-28T19:57:56.198196,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,19,3
2026-05-28T19:57:58.321237,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,19,3
2026-05-28T19:57:58.321237,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,19,3
2026-05-28T19:57:58.321237,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,19,3
2026-05-28T20:02:37.844269,Route_A,"22.5448, 88.3426","22.5726, 88.3639",0,5.74,9.99,34.49,40,20,3
2026-05-28T20:02:37.844269,Route_A,"22.5448, 88.3426","22.5726, 88.3639",1,6.41,10.18,37.76,40,20,3
2026-05-28T20:02:37.844269,Route_A,"22.5448, 88.3426","22.5726, 88.3639",2,6.4,10.31,37.23,40,20,3
2026-05-28T20:02:39.598186,Route_B,"22.5185, 88.3657","22.5726, 88.3639",0,8.81,15.12,34.95,40,20,3
2026-05-28T20:02:39.598186,Route_B,"22.5185, 88.3657","22.5726, 88.3639",1,8.82,15.15,34.92,40,20,3
2026-05-28T20:02:39.598186,Route_B,"22.5185, 88.3657","22.5726, 88.3639",2,8.16,15.22,32.16,40,20,3
2026-05-28T20:02:41.064907,Route_C,"22.5603, 88.3962","22.5778, 88.4289",0,4.84,5.99,48.47,20,20,3
2026-05-28T20:02:41.064907,Route_C,"22.5603, 88.3962","22.5778, 88.4289",1,4.86,6.2,47.05,20,20,3
2026-05-28T20:02:41.064907,Route_C,"22.5603, 88.3962","22.5778, 88.4289",2,4.96,6.65,44.75,20,20,3
2026-05-28T20:02:43.886883,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,20,3
2026-05-28T20:02:43.886883,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,20,3
2026-05-28T20:02:43.886883,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,20,3
2026-05-28T20:02:46.077400,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,20,3
2026-05-28T20:02:46.077400,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,20,3
2026-05-28T20:02:46.077400,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,20,3
2026-05-28T20:02:47.777808,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,20,3
2026-05-28T20:02:47.777808,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,20,3
2026-05-28T20:02:47.777808,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,20,3
2026-05-28T20:02:49.550011,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,20,3
2026-05-28T20:02:49.550011,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,20,3
2026-05-28T20:02:49.550011,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,20,3
2026-05-28T20:02:52.343157,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,20,3
2026-05-28T20:02:52.343157,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,20,3
2026-05-28T20:02:52.343157,Route_H,"22.5584, 88.4098","22.5901, 88.4067",2,5.39,8.06,40.13,20,20,3
2026-05-28T20:02:54.140368,Route_I,"22.5868, 88.4171","22.5721, 88.4743",0,7.69,11.7,39.44,40,20,3
2026-05-28T20:02:54.140368,Route_I,"22.5868, 88.4171","22.5721, 88.4743",1,8.5,13.46,37.91,40,20,3
2026-05-28T20:02:54.140368,Route_I,"22.5868, 88.4171","22.5721, 88.4743",2,8.51,13.54,37.68,40,20,3
2026-05-28T20:02:56.384873,Route_J,"22.5319, 88.3723","22.5782, 88.4347",0,10.78,15.91,40.65,20,20,3
2026-05-28T20:02:56.384873,Route_J,"22.5319, 88.3723","22.5782, 88.4347",1,11.56,16.45,42.17,20,20,3
2026-05-28T20:02:56.384873,Route_J,"22.5319, 88.3723","22.5782, 88.4347",2,11.62,16.46,42.36,20,20,3
2026-05-28T21:05:28.693557,Route_D,"22.5827, 88.4653","22.5448, 88.3426",0,16.99,23.76,42.9,20,21,3
2026-05-28T21:05:28.693557,Route_D,"22.5827, 88.4653","22.5448, 88.3426",1,17.55,24.44,43.08,20,21,3
2026-05-28T21:05:28.693557,Route_D,"22.5827, 88.4653","22.5448, 88.3426",2,17.54,24.7,42.6,20,21,3
2026-05-28T21:05:33.929864,Route_E,"22.5497, 88.3629","22.5009, 88.3717",0,7.26,15.06,28.93,40,21,3
2026-05-28T21:05:33.929864,Route_E,"22.5497, 88.3629","22.5009, 88.3717",1,9.02,16.58,32.64,40,21,3
2026-05-28T21:05:33.929864,Route_E,"22.5497, 88.3629","22.5009, 88.3717",2,9.08,16.83,32.38,40,21,3
2026-05-28T21:05:35.842339,Route_F,"22.5730, 88.4332","22.6245, 88.4511",0,11.23,14.06,47.94,20,21,3
2026-05-28T21:05:35.842339,Route_F,"22.5730, 88.4332","22.6245, 88.4511",1,12.2,18.11,40.43,20,21,3
2026-05-28T21:05:35.842339,Route_F,"22.5730, 88.4332","22.6245, 88.4511",2,12.21,18.14,40.39,20,21,3
2026-05-28T21:05:37.778035,Route_G,"22.5138, 88.3482","22.5762, 88.3597",0,8.38,13.95,36.03,40,21,3
2026-05-28T21:05:37.778035,Route_G,"22.5138, 88.3482","22.5762, 88.3597",1,7.91,14.5,32.71,40,21,3
2026-05-28T21:05:37.778035,Route_G,"22.5138, 88.3482","22.5762, 88.3597",2,7.92,14.64,32.46,40,21,3
2026-05-28T21:05:39.219768,Route_H,"22.5584, 88.4098","22.5901, 88.4067",0,4.74,6.68,42.59,20,21,3
2026-05-28T21:05:39.219768,Route_H,"22.5584, 88.4098","22.5901, 88.4067",1,5.22,7.86,39.87,40,21,3
